investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003765,2023-06-06,119775,SIP,2500,Delhi,Gurugram,T30,56+,Male,26.7,UPI,Verified
INV003765,2022-08-02,118550,Lumpsum,500000,Delhi,Gurugram,T30,56+,Male,26.7,Mandate,Verified
INV003766,2025-10-10,118989,SIP,5000,Uttar Pradesh,Kanpur,B30,46-55,Male,25.8,UPI,Verified
INV003766,2022-01-22,119775,SIP,1000,Uttar Pradesh,Kanpur,B30,46-55,Male,25.8,Mandate,Verified
INV003766,2025-02-19,118770,SIP,25000,Uttar Pradesh,Kanpur,B30,46-55,Female,25.8,Net Banking,Verified
INV003767,2023-07-18,120200,SIP,500,Rajasthan,Jodhpur,B30,36-45,Female,27.6,UPI,Verified
INV003767,2022-06-06,120900,SIP,5000,Rajasthan,Jodhpur,B30,36-45,Female,27.6,Net Banking,Verified
INV003767,2024-05-04,119100,SIP,500,Rajasthan,Jodhpur,B30,36-45,Male,27.6,Net Banking,Verified
INV003768,2025-12-05,118550,Lumpsum,500000,Tamil Nadu,Chennai,T30,46-55,Female,15.4,Mandate,Verified
INV003768,2025-09-15,120503,SIP,10000,Tamil Nadu,Chennai,T30,46-55,Male,15.4,Net Banking,Verified
INV003768,2025-01-29,118901,Redemption,5000,Tamil Nadu,Chennai,T30,46-55,Male,15.4,Mandate,Verified
INV003768,2024-10-19,120310,SIP,1000,Tamil Nadu,Chennai,T30,46-55,Male,15.4,UPI,Verified
INV003768,2023-07-09,118560,Redemption,10000,Tamil Nadu,Chennai,T30,46-55,Male,15.4,UPI,Verified
INV003768,2024-06-26,119775,Lumpsum,25000,Tamil Nadu,Chennai,T30,46-55,Female,15.4,Net Banking,Verified
INV003768,2025-06-22,118901,Lumpsum,10000,Tamil Nadu,Chennai,T30,46-55,Female,15.4,UPI,Verified
INV003768,2023-10-22,120594,SIP,2500,Tamil Nadu,Chennai,T30,46-55,Male,15.4,UPI,Verified
INV003768,2022-04-22,120594,Lumpsum,200000,Tamil Nadu,Chennai,T30,46-55,Female,15.4,Mandate,Verified
INV003768,2023-05-30,125354,SIP,10000,Tamil Nadu,Chennai,T30,46-55,Male,15.4,Net Banking,Verified
INV003768,2024-10-06,118650,SIP,10000,Tamil Nadu,Chennai,T30,46-55,Male,15.4,UPI,Verified
INV003768,2023-01-15,118834,SIP,5000,Tamil Nadu,Chennai,T30,46-55,Female,15.4,UPI,Verified
INV003768,2024-02-15,118650,Lumpsum,10000,Tamil Nadu,Chennai,T30,46-55,Male,15.4,UPI,Verified
INV003768,2022-05-25,122639,SIP,2000,Tamil Nadu,Chennai,T30,46-55,Male,15.4,Net Banking,Verified
INV003768,2022-02-16,118560,SIP,10000,Tamil Nadu,Chennai,T30,46-55,Female,15.4,UPI,Verified
INV003768,2023-03-02,120760,SIP,2500,Tamil Nadu,Chennai,T30,46-55,Male,15.4,UPI,Verified
INV003768,2024-04-17,120045,Lumpsum,100000,Tamil Nadu,Chennai,T30,46-55,Male,15.4,Mandate,Verified
INV003768,2025-04-02,119350,SIP,1000,Tamil Nadu,Chennai,T30,46-55,Male,15.4,UPI,Verified
INV003769,2024-10-12,119440,SIP,2500,Pune,Pune,T30,36-45,Female,19.0,UPI,Verified
INV003769,2024-03-29,119660,Redemption,10000,Pune,Pune,T30,36-45,Female,19.0,Net Banking,Verified
INV003769,2023-01-26,118560,Lumpsum,500000,Pune,Pune,T30,36-45,Male,19.0,UPI,Verified
INV003769,2026-03-12,118721,Redemption,25000,Pune,Pune,T30,36-45,Female,19.0,Mandate,Verified
INV003769,2024-09-02,118550,Lumpsum,200000,Pune,Pune,T30,36-45,Male,19.0,Net Banking,Verified
INV003769,2023-07-25,120847,SIP,25000,Pune,Pune,T30,36-45,Female,19.0,Net Banking,Verified
INV003769,2022-01-20,120841,Lumpsum,25000,Pune,Pune,T30,36-45,Male,19.0,UPI,Verified
INV003769,2024-09-30,120594,SIP,10000,Pune,Pune,T30,36-45,Female,19.0,UPI,Verified
INV003769,2023-01-28,120760,Lumpsum,50000,Pune,Pune,T30,36-45,Male,19.0,Net Banking,Verified
INV003769,2022-10-24,119100,SIP,25000,Pune,Pune,T30,36-45,Male,19.0,UPI,Verified
INV003769,2025-05-12,118901,SIP,5000,Pune,Pune,T30,36-45,Female,19.0,UPI,Verified
INV003769,2024-02-27,118825,Lumpsum,200000,Pune,Pune,T30,36-45,Female,19.0,Net Banking,Verified
INV003769,2022-01-14,120200,SIP,1000,Pune,Pune,T30,36-45,Male,19.0,Net Banking,Verified
INV003769,2025-10-28,118650,Lumpsum,100000,Pune,Pune,T30,36-45,Male,19.0,Net Banking,Verified
INV003769,2022-10-19,120847,SIP,500,Pune,Pune,T30,36-45,Female,19.0,UPI,Verified
INV003769,2023-07-24,118989,SIP,1000,Pune,Pune,T30,36-45,Male,19.0,Mandate,Verified
INV003769,2026-01-19,120310,Lumpsum,10000,Pune,Pune,T30,36-45,Male,19.0,UPI,Verified
INV003769,2023-09-15,118632,SIP,500,Pune,Pune,T30,36-45,Female,19.0,Net Banking,Verified
INV003769,2026-02-19,119551,SIP,500,Pune,Pune,T30,36-45,Male,19.0,Mandate,Verified
INV003770,2025-05-16,120900,SIP,5000,Hyderabad,Hyderabad,T30,26-35,Male,33.3,UPI,Verified
INV003770,2022-10-29,118989,SIP,1000,Hyderabad,Hyderabad,T30,26-35,Male,33.3,UPI,Verified
INV003770,2025-04-08,118834,SIP,10000,Hyderabad,Hyderabad,T30,26-35,Female,33.3,UPI,Verified
INV003770,2022-05-19,125497,Redemption,100000,Hyderabad,Hyderabad,T30,26-35,Male,33.3,Cheque,Verified
INV003770,2023-10-22,125497,Redemption,100000,Hyderabad,Hyderabad,T30,26-35,Female,33.3,Net Banking,Verified
INV003770,2024-07-22,119092,Redemption,10000,Hyderabad,Hyderabad,T30,26-35,Male,33.3,Mandate,Verified
INV003770,2024-12-31,118560,SIP,2000,Hyderabad,Hyderabad,T30,26-35,Male,33.3,Net Banking,Verified
INV003770,2022-02-24,119440,SIP,2000,Hyderabad,Hyderabad,T30,26-35,Female,33.3,Mandate,Verified
INV003770,2024-02-19,120465,SIP,10000,Hyderabad,Hyderabad,T30,26-35,Male,33.3,UPI,Verified
INV003770,2022-11-26,119092,Lumpsum,200000,Hyderabad,Hyderabad,T30,26-35,Female,33.3,Mandate,Pending
INV003770,2025-03-22,120760,SIP,5000,Hyderabad,Hyderabad,T30,26-35,Male,33.3,Mandate,Pending
INV003770,2023-05-28,120503,Lumpsum,500000,Hyderabad,Hyderabad,T30,26-35,Female,33.3,Net Banking,Verified
INV003770,2024-06-22,118650,SIP,500,Hyderabad,Hyderabad,T30,26-35,Male,33.3,UPI,Pending
INV003770,2024-09-24,119598,Lumpsum,100000,Hyderabad,Hyderabad,T30,26-35,Male,33.3,Net Banking,Verified
INV003770,2022-03-27,118901,SIP,2000,Hyderabad,Hyderabad,T30,26-35,Female,33.3,Net Banking,Verified
INV003771,2022-06-12,118430,SIP,2000,Maharashtra,Mumbai,T30,36-45,Female,21.0,Mandate,Verified
INV003771,2022-07-15,118430,Lumpsum,10000,Maharashtra,Mumbai,T30,36-45,Male,21.0,Net Banking,Verified
INV003771,2022-07-08,118770,SIP,10000,Maharashtra,Mumbai,T30,36-45,Male,21.0,Mandate,Verified
INV003771,2022-06-06,119598,SIP,1000,Maharashtra,Mumbai,T30,36-45,Male,21.0,UPI,Verified
INV003771,2025-10-02,120200,SIP,1000,Maharashtra,Mumbai,T30,36-45,Female,21.0,UPI,Verified
INV003771,2022-04-10,118901,Redemption,50000,Maharashtra,Mumbai,T30,36-45,Male,21.0,Mandate,Verified
INV003771,2025-05-04,122639,Lumpsum,50000,Maharashtra,Mumbai,T30,36-45,Female,21.0,UPI,Verified
INV003771,2023-01-26,119350,SIP,500,Maharashtra,Mumbai,T30,36-45,Female,21.0,Mandate,Verified
INV003771,2023-05-28,120310,Lumpsum,10000,Maharashtra,Mumbai,T30,36-45,Female,21.0,Mandate,Verified
INV003771,2025-06-30,119092,SIP,5000,Maharashtra,Mumbai,T30,36-45,Male,21.0,UPI,Verified
INV003771,2026-04-05,120760,Lumpsum,200000,Maharashtra,Mumbai,T30,36-45,Female,21.0,Net Banking,Verified
INV003772,2024-05-10,125354,Redemption,5000,Karnataka,Bengaluru,T30,46-55,Female,32.7,Mandate,Verified
INV003772,2022-06-11,118834,SIP,500,Karnataka,Bengaluru,T30,46-55,Male,32.7,Net Banking,Verified
INV003772,2025-01-09,118560,Lumpsum,200000,Karnataka,Bengaluru,T30,46-55,Female,32.7,UPI,Verified
INV003772,2026-01-10,118989,Lumpsum,100000,Karnataka,Bengaluru,T30,46-55,Male,32.7,UPI,Verified
INV003772,2023-09-24,122639,SIP,25000,Karnataka,Bengaluru,T30,46-55,Male,32.7,UPI,Verified
INV003772,2024-05-05,119551,SIP,5000,Karnataka,Bengaluru,T30,46-55,Female,32.7,Net Banking,Pending
INV003772,2024-05-09,119598,SIP,25000,Karnataka,Bengaluru,T30,46-55,Female,32.7,UPI,Verified
INV003773,2026-02-03,118430,Lumpsum,200000,Rajasthan,Jodhpur,B30,36-45,Female,24.7,UPI,Verified
INV003773,2024-03-12,119100,SIP,500,Rajasthan,Jodhpur,B30,36-45,Male,24.7,Mandate,Verified
INV003773,2025-06-11,120045,Lumpsum,10000,Rajasthan,Jodhpur,B30,36-45,Male,24.7,UPI,Verified
INV003773,2024-12-24,119350,SIP,500,Rajasthan,Jodhpur,B30,36-45,Male,24.7,UPI,Verified
INV003773,2023-01-18,120847,SIP,25000,Rajasthan,Jodhpur,B30,36-45,Male,24.7,UPI,Verified
INV003773,2023-10-30,120900,SIP,2500,Rajasthan,Jodhpur,B30,36-45,Female,24.7,UPI,Verified
INV003773,2025-09-16,120125,SIP,2000,Rajasthan,Jodhpur,B30,36-45,Male,24.7,UPI,Verified
INV003773,2025-01-12,118632,Lumpsum,25000,Rajasthan,Jodhpur,B30,36-45,Female,24.7,UPI,Verified
INV003773,2024-10-18,120847,Lumpsum,100000,Rajasthan,Jodhpur,B30,36-45,Male,24.7,Cheque,Verified
INV003773,2022-06-04,120045,SIP,5000,Rajasthan,Jodhpur,B30,36-45,Female,24.7,Mandate,Verified
INV003774,2025-02-08,119270,Lumpsum,200000,Karnataka,Bengaluru,T30,36-45,Female,10.8,Net Banking,Verified
INV003774,2022-04-05,120503,SIP,2000,Karnataka,Bengaluru,T30,36-45,Female,10.8,UPI,Verified
INV003774,2024-09-07,120716,SIP,10000,Karnataka,Bengaluru,T30,36-45,Male,10.8,Mandate,Verified
INV003774,2025-12-19,120900,SIP,2000,Karnataka,Bengaluru,T30,36-45,Female,10.8,Cheque,Verified
INV003774,2022-10-09,120586,Redemption,50000,Karnataka,Bengaluru,T30,36-45,Female,10.8,Mandate,Verified
INV003774,2022-03-07,120465,SIP,2500,Karnataka,Bengaluru,T30,36-45,Male,10.8,Mandate,Verified
INV003774,2024-09-08,120045,SIP,2000,Karnataka,Bengaluru,T30,36-45,Male,10.8,Net Banking,Verified
INV003774,2026-03-10,120465,Lumpsum,500000,Karnataka,Bengaluru,T30,36-45,Male,10.8,UPI,Verified
INV003774,2025-11-27,118901,Lumpsum,25000,Karnataka,Bengaluru,T30,36-45,Male,10.8,Mandate,Verified
INV003774,2026-02-15,120586,Lumpsum,200000,Karnataka,Bengaluru,T30,36-45,Female,10.8,Mandate,Verified
INV003774,2025-08-19,118632,SIP,2500,Karnataka,Bengaluru,T30,36-45,Male,10.8,UPI,Verified
INV003774,2025-02-27,120586,SIP,5000,Karnataka,Bengaluru,T30,36-45,Male,10.8,Net Banking,Verified
INV003774,2023-12-21,125497,SIP,5000,Karnataka,Bengaluru,T30,36-45,Female,10.8,Cheque,Pending
INV003774,2022-03-30,119830,SIP,5000,Karnataka,Bengaluru,T30,36-45,Female,10.8,UPI,Verified
INV003774,2024-12-16,118834,Lumpsum,10000,Karnataka,Bengaluru,T30,36-45,Female,10.8,UPI,Verified
INV003774,2024-01-14,118632,SIP,5000,Karnataka,Bengaluru,T30,36-45,Female,10.8,UPI,Verified
INV003774,2025-10-07,118901,SIP,10000,Karnataka,Bengaluru,T30,36-45,Male,10.8,UPI,Verified
INV003774,2024-05-05,120045,SIP,10000,Karnataka,Bengaluru,T30,36-45,Female,10.8,UPI,Verified
INV003774,2026-01-19,118901,SIP,1000,Karnataka,Bengaluru,T30,36-45,Male,10.8,Mandate,Verified
INV003774,2023-06-20,120847,Lumpsum,25000,Karnataka,Bengaluru,T30,36-45,Female,10.8,UPI,Verified
INV003774,2024-01-14,119440,SIP,2500,Karnataka,Bengaluru,T30,36-45,Male,10.8,UPI,Verified
INV003775,2026-03-15,120594,SIP,2000,Karnataka,Mysuru,B30,46-55,Male,27.5,Mandate,Verified
INV003775,2024-02-06,120594,SIP,500,Karnataka,Mysuru,B30,46-55,Female,27.5,UPI,Verified
INV003775,2024-06-12,122639,SIP,5000,Karnataka,Mysuru,B30,46-55,Male,27.5,UPI,Verified
INV003775,2026-01-07,120760,Lumpsum,25000,Karnataka,Mysuru,B30,46-55,Female,27.5,Net Banking,Pending
INV003775,2023-10-31,120716,SIP,2000,Karnataka,Mysuru,B30,46-55,Female,27.5,Net Banking,Verified
INV003775,2023-11-16,118989,Lumpsum,10000,Karnataka,Mysuru,B30,46-55,Female,27.5,UPI,Verified
INV003775,2025-09-22,119440,SIP,500,Karnataka,Mysuru,B30,46-55,Female,27.5,UPI,Verified
INV003775,2022-07-31,120310,SIP,25000,Karnataka,Mysuru,B30,46-55,Female,27.5,UPI,Verified
INV003775,2025-09-16,120503,SIP,5000,Karnataka,Mysuru,B30,46-55,Male,27.5,Net Banking,Verified
INV003775,2023-06-03,120716,Redemption,25000,Karnataka,Mysuru,B30,46-55,Male,27.5,UPI,Verified
INV003775,2022-07-17,119092,Redemption,5000,Karnataka,Mysuru,B30,46-55,Male,27.5,UPI,Verified
INV003775,2024-05-17,118825,Redemption,100000,Karnataka,Mysuru,B30,46-55,Female,27.5,UPI,Verified
INV003775,2022-10-21,120760,Lumpsum,100000,Karnataka,Mysuru,B30,46-55,Male,27.5,Net Banking,Verified
INV003775,2026-01-12,119775,SIP,5000,Karnataka,Mysuru,B30,46-55,Female,27.5,Mandate,Verified
INV003775,2024-05-22,118825,SIP,500,Karnataka,Mysuru,B30,46-55,Male,27.5,Mandate,Verified
INV003775,2025-11-11,118632,SIP,5000,Karnataka,Mysuru,B30,46-55,Male,27.5,Cheque,Verified
INV003775,2022-01-05,118430,SIP,2500,Karnataka,Mysuru,B30,46-55,Female,27.5,UPI,Verified
INV003776,2025-12-09,118825,SIP,2000,Delhi,Gurugram,T30,18-25,Female,12.2,UPI,Verified
INV003776,2022-07-25,120200,Lumpsum,100000,Delhi,Gurugram,T30,18-25,Female,12.2,UPI,Verified
INV003776,2025-04-01,120200,SIP,10000,Delhi,Gurugram,T30,18-25,Male,12.2,UPI,Verified
INV003776,2024-01-15,120900,SIP,10000,Delhi,Gurugram,T30,18-25,Female,12.2,UPI,Verified
INV003776,2023-09-04,118632,SIP,2000,Delhi,Gurugram,T30,18-25,Male,12.2,Net Banking,Verified
INV003776,2023-11-25,120310,Lumpsum,10000,Delhi,Gurugram,T30,18-25,Female,12.2,UPI,Verified
INV003776,2024-12-24,119551,SIP,1000,Delhi,Gurugram,T30,18-25,Male,12.2,UPI,Verified
INV003776,2025-04-29,120200,SIP,2000,Delhi,Gurugram,T30,18-25,Female,12.2,Net Banking,Verified
INV003776,2026-03-08,118834,SIP,5000,Delhi,Gurugram,T30,18-25,Male,12.2,UPI,Verified
INV003776,2022-02-16,125497,SIP,5000,Delhi,Gurugram,T30,18-25,Male,12.2,UPI,Verified
INV003776,2025-08-01,120503,Redemption,10000,Delhi,Gurugram,T30,18-25,Male,12.2,UPI,Verified
INV003776,2024-08-02,118632,SIP,1000,Delhi,Gurugram,T30,18-25,Female,12.2,UPI,Verified
INV003776,2024-08-11,120594,Lumpsum,25000,Delhi,Gurugram,T30,18-25,Male,12.2,Mandate,Verified
INV003776,2022-04-05,118834,Lumpsum,50000,Delhi,Gurugram,T30,18-25,Male,12.2,UPI,Verified
INV003777,2022-07-25,118901,SIP,2000,Karnataka,Mysuru,B30,36-45,Female,3.8,Net Banking,Verified
INV003777,2024-07-10,120847,SIP,5000,Karnataka,Mysuru,B30,36-45,Male,3.8,UPI,Verified
INV003777,2023-08-13,120465,SIP,1000,Karnataka,Mysuru,B30,36-45,Male,3.8,Mandate,Verified
INV003777,2025-08-09,120847,SIP,2000,Karnataka,Mysuru,B30,36-45,Male,3.8,UPI,Verified
INV003777,2024-01-22,119100,SIP,500,Karnataka,Mysuru,B30,36-45,Female,3.8,Mandate,Verified
INV003778,2023-07-13,118770,SIP,10000,Rajasthan,Jodhpur,B30,36-45,Female,27.8,Net Banking,Verified
INV003778,2025-04-07,118430,SIP,10000,Rajasthan,Jodhpur,B30,36-45,Male,27.8,Net Banking,Verified
INV003779,2025-04-18,118560,SIP,10000,Rajasthan,Jaipur,T30,46-55,Female,11.8,Mandate,Verified
INV003779,2023-06-10,120847,Lumpsum,100000,Rajasthan,Jaipur,T30,46-55,Female,11.8,UPI,Verified
INV003779,2023-09-14,119830,Lumpsum,200000,Rajasthan,Jaipur,T30,46-55,Male,11.8,UPI,Verified
INV003779,2023-01-22,119092,SIP,500,Rajasthan,Jaipur,T30,46-55,Female,11.8,UPI,Verified
INV003779,2023-12-11,119100,SIP,2500,Rajasthan,Jaipur,T30,46-55,Male,11.8,UPI,Verified
INV003779,2022-09-12,125497,Lumpsum,200000,Rajasthan,Jaipur,T30,46-55,Male,11.8,UPI,Verified
INV003779,2022-06-24,120716,SIP,5000,Rajasthan,Jaipur,T30,46-55,Male,11.8,Net Banking,Verified
INV003779,2025-06-21,120586,SIP,1000,Rajasthan,Jaipur,T30,46-55,Male,11.8,Mandate,Verified
INV003779,2023-09-27,120716,Lumpsum,100000,Rajasthan,Jaipur,T30,46-55,Female,11.8,Mandate,Verified
INV003779,2023-09-03,119270,Lumpsum,500000,Rajasthan,Jaipur,T30,46-55,Female,11.8,Mandate,Verified
INV003779,2025-10-03,119830,SIP,2500,Rajasthan,Jaipur,T30,46-55,Male,11.8,Net Banking,Verified
INV003780,2025-03-19,118770,Lumpsum,25000,Delhi,New Delhi,T30,26-35,Male,36.4,UPI,Pending
INV003780,2023-12-14,120310,SIP,2500,Delhi,New Delhi,T30,26-35,Female,36.4,Net Banking,Verified
INV003780,2022-01-30,120586,SIP,500,Delhi,New Delhi,T30,26-35,Male,36.4,Mandate,Verified
INV003780,2024-11-25,118825,SIP,5000,Delhi,New Delhi,T30,26-35,Male,36.4,UPI,Pending
INV003780,2024-10-20,119551,SIP,500,Delhi,New Delhi,T30,26-35,Male,36.4,Mandate,Verified
INV003780,2022-07-13,118834,SIP,5000,Delhi,New Delhi,T30,26-35,Female,36.4,Mandate,Verified
INV003780,2024-02-20,119350,SIP,2500,Delhi,New Delhi,T30,26-35,Male,36.4,UPI,Verified
INV003780,2026-01-31,118825,Lumpsum,25000,Delhi,New Delhi,T30,26-35,Male,36.4,Net Banking,Verified
INV003780,2025-12-23,118901,SIP,10000,Delhi,New Delhi,T30,26-35,Male,36.4,Mandate,Verified
INV003780,2022-09-20,120900,SIP,10000,Delhi,New Delhi,T30,26-35,Male,36.4,Net Banking,Verified
INV003780,2024-08-19,118430,SIP,25000,Delhi,New Delhi,T30,26-35,Male,36.4,Mandate,Verified
INV003780,2023-08-02,120847,Redemption,50000,Delhi,New Delhi,T30,26-35,Female,36.4,UPI,Verified
INV003780,2022-02-06,120841,SIP,500,Delhi,New Delhi,T30,26-35,Female,36.4,Cheque,Verified
INV003780,2024-10-04,119100,Lumpsum,200000,Delhi,New Delhi,T30,26-35,Male,36.4,UPI,Verified
INV003780,2022-08-20,120760,Redemption,25000,Delhi,New Delhi,T30,26-35,Female,36.4,Mandate,Verified
INV003780,2024-11-21,122639,SIP,25000,Delhi,New Delhi,T30,26-35,Male,36.4,Mandate,Verified
INV003781,2024-04-07,120045,Lumpsum,200000,Gujarat,Ahmedabad,T30,36-45,Female,4.1,Net Banking,Verified
INV003781,2024-12-24,120045,SIP,25000,Gujarat,Ahmedabad,T30,36-45,Male,4.1,Net Banking,Verified
INV003781,2023-04-20,118721,SIP,2500,Gujarat,Ahmedabad,T30,36-45,Male,4.1,Net Banking,Verified
INV003781,2023-07-28,120045,SIP,1000,Gujarat,Ahmedabad,T30,36-45,Female,4.1,UPI,Verified
INV003781,2025-04-08,125497,Lumpsum,500000,Gujarat,Ahmedabad,T30,36-45,Female,4.1,UPI,Verified
INV003781,2025-04-19,119092,SIP,2000,Gujarat,Ahmedabad,T30,36-45,Male,4.1,Net Banking,Pending
INV003781,2023-03-13,120586,Lumpsum,10000,Gujarat,Ahmedabad,T30,36-45,Male,4.1,UPI,Verified
INV003781,2023-12-27,120586,Redemption,25000,Gujarat,Ahmedabad,T30,36-45,Male,4.1,UPI,Pending
INV003781,2024-10-22,118721,SIP,10000,Gujarat,Ahmedabad,T30,36-45,Male,4.1,UPI,Verified
INV003781,2026-01-23,118825,SIP,2500,Gujarat,Ahmedabad,T30,36-45,Male,4.1,UPI,Verified
INV003781,2023-08-09,120503,SIP,25000,Gujarat,Ahmedabad,T30,36-45,Female,4.1,UPI,Verified
INV003781,2024-07-24,119660,SIP,25000,Gujarat,Ahmedabad,T30,36-45,Male,4.1,Net Banking,Verified
INV003781,2022-01-08,120900,SIP,2000,Gujarat,Ahmedabad,T30,36-45,Female,4.1,UPI,Verified
INV003781,2024-10-11,119775,Lumpsum,500000,Gujarat,Ahmedabad,T30,36-45,Male,4.1,Net Banking,Verified
INV003781,2023-10-16,119598,Lumpsum,25000,Gujarat,Ahmedabad,T30,36-45,Male,4.1,UPI,Verified
INV003781,2024-05-08,120594,Redemption,10000,Gujarat,Ahmedabad,T30,36-45,Female,4.1,UPI,Verified
INV003781,2023-08-16,120847,Lumpsum,100000,Gujarat,Ahmedabad,T30,36-45,Male,4.1,Net Banking,Verified
INV003781,2025-01-12,120310,SIP,5000,Gujarat,Ahmedabad,T30,36-45,Male,4.1,Cheque,Pending
INV003782,2022-02-24,118560,SIP,500,Madhya Pradesh,Bhopal,B30,36-45,Male,20.9,Net Banking,Verified
INV003782,2025-08-02,120465,Lumpsum,50000,Madhya Pradesh,Bhopal,B30,36-45,Male,20.9,Net Banking,Pending
INV003783,2023-11-12,120045,SIP,1000,Telangana,Warangal,B30,36-45,Female,36.8,UPI,Pending
INV003783,2022-05-02,122639,SIP,10000,Telangana,Warangal,B30,36-45,Female,36.8,UPI,Pending
INV003783,2025-07-13,118834,SIP,2000,Telangana,Warangal,B30,36-45,Male,36.8,UPI,Verified
INV003783,2022-08-08,120847,Lumpsum,10000,Telangana,Warangal,B30,36-45,Male,36.8,UPI,Verified
INV003783,2024-12-26,119440,SIP,2500,Telangana,Warangal,B30,36-45,Male,36.8,Mandate,Verified
INV003783,2023-07-10,118901,Lumpsum,25000,Telangana,Warangal,B30,36-45,Female,36.8,UPI,Pending
INV003783,2022-02-09,118560,SIP,2000,Telangana,Warangal,B30,36-45,Male,36.8,UPI,Verified
INV003783,2025-12-23,120841,Lumpsum,25000,Telangana,Warangal,B30,36-45,Male,36.8,Net Banking,Verified
INV003783,2026-04-03,119092,SIP,10000,Telangana,Warangal,B30,36-45,Male,36.8,UPI,Verified
INV003783,2022-01-21,118989,SIP,10000,Telangana,Warangal,B30,36-45,Female,36.8,Mandate,Verified
INV003783,2024-06-09,119830,Lumpsum,50000,Telangana,Warangal,B30,36-45,Male,36.8,Mandate,Verified
INV003783,2026-04-05,119440,Lumpsum,500000,Telangana,Warangal,B30,36-45,Female,36.8,Mandate,Verified
INV003783,2023-04-07,120465,SIP,2500,Telangana,Warangal,B30,36-45,Male,36.8,Net Banking,Verified
INV003783,2025-05-14,119270,SIP,10000,Telangana,Warangal,B30,36-45,Male,36.8,Mandate,Verified
INV003783,2024-09-17,120900,SIP,2500,Telangana,Warangal,B30,36-45,Male,36.8,UPI,Verified
INV003783,2022-03-28,119270,Lumpsum,10000,Telangana,Warangal,B30,36-45,Male,36.8,Net Banking,Verified
INV003783,2026-03-08,120900,SIP,5000,Telangana,Warangal,B30,36-45,Male,36.8,Mandate,Verified
INV003783,2022-02-23,120716,SIP,5000,Telangana,Warangal,B30,36-45,Female,36.8,UPI,Verified
INV003783,2022-12-23,118770,SIP,2000,Telangana,Warangal,B30,36-45,Male,36.8,Net Banking,Verified
INV003783,2025-06-20,119350,SIP,500,Telangana,Warangal,B30,36-45,Female,36.8,UPI,Verified
INV003783,2023-11-10,120900,SIP,500,Telangana,Warangal,B30,36-45,Male,36.8,Net Banking,Verified
INV003783,2025-11-28,119551,SIP,10000,Telangana,Warangal,B30,36-45,Male,36.8,UPI,Pending
INV003784,2026-04-06,120847,SIP,500,Uttar Pradesh,Kanpur,B30,46-55,Female,37.8,Net Banking,Verified
INV003784,2025-08-07,120465,SIP,2000,Uttar Pradesh,Kanpur,B30,46-55,Male,37.8,UPI,Verified
INV003784,2023-09-28,120900,SIP,2500,Uttar Pradesh,Kanpur,B30,46-55,Female,37.8,Mandate,Verified
INV003784,2023-07-29,119830,SIP,25000,Uttar Pradesh,Kanpur,B30,46-55,Male,37.8,UPI,Verified
INV003784,2022-11-12,119775,Redemption,50000,Uttar Pradesh,Kanpur,B30,46-55,Male,37.8,Net Banking,Verified
INV003784,2024-06-01,119092,Redemption,25000,Uttar Pradesh,Kanpur,B30,46-55,Male,37.8,UPI,Verified
INV003784,2024-08-09,120125,SIP,2000,Uttar Pradesh,Kanpur,B30,46-55,Female,37.8,Mandate,Verified
INV003784,2022-02-15,125497,SIP,10000,Uttar Pradesh,Kanpur,B30,46-55,Female,37.8,Net Banking,Verified
INV003784,2024-12-25,118770,SIP,1000,Uttar Pradesh,Kanpur,B30,46-55,Male,37.8,Net Banking,Verified
INV003784,2026-03-31,120586,SIP,2500,Uttar Pradesh,Kanpur,B30,46-55,Male,37.8,Mandate,Verified
INV003784,2022-08-24,125497,SIP,10000,Uttar Pradesh,Kanpur,B30,46-55,Male,37.8,UPI,Verified
INV003784,2025-02-08,125497,Redemption,50000,Uttar Pradesh,Kanpur,B30,46-55,Male,37.8,UPI,Verified
INV003784,2026-01-19,119598,SIP,500,Uttar Pradesh,Kanpur,B30,46-55,Male,37.8,UPI,Verified
INV003784,2024-08-25,119551,SIP,2000,Uttar Pradesh,Kanpur,B30,46-55,Male,37.8,UPI,Verified
INV003785,2023-06-07,120847,Lumpsum,100000,West Bengal,Kolkata,T30,26-35,Female,33.3,UPI,Verified
INV003785,2024-11-06,119092,SIP,2000,West Bengal,Kolkata,T30,26-35,Male,33.3,Mandate,Verified
INV003785,2024-06-01,119830,Lumpsum,50000,West Bengal,Kolkata,T30,26-35,Female,33.3,Net Banking,Verified
INV003785,2022-01-06,120310,SIP,10000,West Bengal,Kolkata,T30,26-35,Female,33.3,UPI,Verified
INV003785,2025-07-28,120716,SIP,25000,West Bengal,Kolkata,T30,26-35,Male,33.3,UPI,Verified
INV003786,2024-05-20,119092,Lumpsum,50000,Rajasthan,Jaipur,T30,26-35,Female,7.2,UPI,Verified
INV003786,2023-04-08,118901,SIP,25000,Rajasthan,Jaipur,T30,26-35,Female,7.2,Net Banking,Verified
INV003786,2024-10-08,119440,SIP,1000,Rajasthan,Jaipur,T30,26-35,Female,7.2,Mandate,Pending
INV003786,2024-01-01,120503,SIP,10000,Rajasthan,Jaipur,T30,26-35,Male,7.2,Cheque,Verified
INV003786,2022-07-27,119092,SIP,2500,Rajasthan,Jaipur,T30,26-35,Male,7.2,Mandate,Verified
